7.35,57.6,112,48.9,-14.3
7.4,58,58.7,52.7,-12
7.45,59.1,60.9,51.5,-9.6
7.5,60.2,61.4,56,-4.5
7.55,61.5,62.1,53.4,0.7
7.6,60.8,63.2,58.4,4.5
7.65,61.9,61.9,43.6,8.2
7.7,62.2,61.7,58.1,7.3
7.75,62.6,62.7,60.6,6.3
7.8,63.8,64.3,25.2,4.7
7.85,64.7,65.1,64.5,3
7.9,65.1,65.5,42.4,6.6
7.95,66.2,65.4,63.4,10.1
8,65,65.8,66.5,12.4
8.05,65.7,66.1,66.7,14.8
8.1,65.9,66.1,65.7,19.2
8.15,65,66.3,65.7,23.7
8.2,65.6,66.3,66.1,24.4
8.25,64.5,88.1,69.9,25.1
8.3,63.5,67.1,66.7,28.4
8.35,65.1,66.3,33.8,31.7
8.4,65.4,67,70.7,36.3
8.45,66,66.2,66.7,41
8.5,64.7,65.1,16.5,43.6
8.55,64.1,64.2,65.8,46.2
8.6,66.7,64.4,43.1,46
8.65,64.9,64.9,59.6,45.7
8.7,64.1,65.4,63.6,34.7
8.75,66.5,65.6,63.9,23.7
8.8,65.4,65.4,65.9,33.1
8.85,65.8,65.7,65.5,42.4
8.9,65.6,65.1,27.4,43.1
8.95,64.8,65.8,69,43.8
9,64.8,65.1,48.7,41.7
9.05,61.8,64.2,69.3,39.6
9.1,60.5,62.6,64.7,35.6
9.15,60.6,62.8,62.6,31.7
9.2,59.9,63.1,62,31.2
9.25,64.9,63.6,63.1,30.7
9.3,65.4,63.9,25.6,30.2
9.35,64,65.1,64.5,29.8
9.4,65.6,65.7,47.7,30.5
9.45,66,74.1,64.7,31.2
9.5,66.7,66,65.1,30.2
9.55,65.8,65.8,63.5,29.3
9.6,65.3,65.6,66.6,27.2
9.65,65.8,65.9,64.8,25.1
9.7,65.4,64.9,40.6,23
9.75,64.4,65.2,66.4,20.9
9.8,64.4,63.9,46.8,19.2
9.85,62.6,62.7,60.8,17.6
9.9,61.4,60.9,60.2,15.5
9.95,59.4,57.5,59.5,13.4
10,56.4,47.7,59.7,11.3
10.05,57.6,49.3,36,9.1
10.1,53.6,52.6,54.7,7.5
10.15,54.8,40.6,24.8,5.9
10.2,53.8,50.8,52.1,3.3
10.25,53.6,49.3,32.5,0.7
10.3,52.9,50.3,51.4,-5.2
10.35,53,67.6,48.5,-11
10.4,55,61.8,51.4,-11.7
10.45,61.5,62.7,49.4,-12.4
10.5,60.4,66.6,53.5,-10.8
10.55,62.4,64,53.5,-9.1
10.6,65.3,84.7,54.6,-9.6
10.65,64.6,64.5,53.9,-10.1
10.7,66.9,64.4,57.4,-13.1
10.75,64.9,65.5,38.3,-16.2
10.8,64.1,65.2,58.1,-3.3
10.85,65.3,64.1,59.6,9.6
10.9,64.5,64.5,24.8,15.2
10.95,65.2,64.7,63.2,20.9
11,65.9,64.7,41.5,16.4
11.05,65.9,65.4,62.5,12
11.1,66.5,66.1,62.3,6.1
11.15,66.2,65.3,32,0.2
11.2,64.8,65,65,-5.2
11.25,64.4,64.4,41.7,-10.6
11.3,63.7,63.8,60.8,-3.8
11.35,62,62,60.9,3
11.4,60.2,86.5,60.5,6.3
11.45,57.2,56.7,59.7,9.6
11.5,53.7,53.2,36.7,8.9
11.55,48.8,50.2,56.8,8.2
11.6,53.7,66.3,35.5,8.7
11.65,51.7,38.4,51.8,9.1
11.7,48.7,43.5,33.3,9.4
11.75,35.6,31.5,49.6,9.6
11.8,40.4,46.1,45.1,11.7
11.85,40.4,40.6,29.5,13.8
11.9,17.2,36.8,32.7,18.8
11.95,41.2,43.5,43,23.7
12,36.4,41.2,34.5,41
12.05,32.5,39.9,25,58.4
12.1,33.4,39.7,40.9,63.8
12.15,51.1,46.4,15.6,69.2
12.2,57.1,46.4,40,83.2
12.25,41.8,46.9,41.4,97.3
12.3,44.4,47.1,40.6,97.3
12.35,47.5,47,41.3,97.3
12.4,48.4,47.1,10.4,98
12.45,46,46.1,40.1,98.7
12.5,44.6,45.3,39.6,99
12.55,41.9,43.1,35.9,99.2
12.6,39.5,40.7,33.7,99
12.65,36.9,37.7,32.5,98.7
12.7,34.3,52.2,28.1,98.7
12.75,30.3,33.5,26.5,98.7
12.8,22.4,32.1,28.7,98.5
12.85,25.8,46.3,23,98.2
12.9,16.3,28.8,23.4,97.8
12.95,18.3,27.8,16.3,97.3
13,12.6,27,25.4,97.5
13.05,14,31.5,25.8,97.8
13.1,15.8,23.9,13.2,97.8
13.15,5.5,20.1,11.5,97.8
13.2,2.6,22.2,21.7,98.2
13.25,15.4,19.6,22.2,98.7
13.3,10.8,17.7,16.6,98.7
13.35,14,16.9,18.4,98.7
13.4,22.2,19.4,9.4,98.5
13.45,17.2,22.6,19.9,98.2
13.5,17.7,23,21.4,98.5
13.55,26.1,22.4,22.3,98.7
13.6,24.6,23.7,24,96.1
13.65,23.9,24.4,24.6,93.6
13.7,24.3,25.3,24.3,82.1
13.75,26.4,44.8,25.1,70.6
13.8,27.6,26.7,6.2,52.1
13.85,28.7,29.7,23.9,33.5
13.9,29.8,31,22.9,4.2
13.95,32,33.1,24.5,-25.1
14,33.1,33.2,11,-46.4
14.05,33.2,34.2,25,-67.8
14.1,34.5,34.8,25.7,-78.8
14.15,35.3,33.9,26.9,-89.8
14.2,35.3,33.7,11.5,-91
14.25,36.6,34.1,26.3,-92.2
14.3,36.9,35.5,26.5,-91.9
14.35,37,36.1,27.7,-91.7
14.4,38.5,37.2,8.5,-91.9
14.45,38.2,39.2,13.2,-92.2
14.5,38.9,60.6,25.9,-91.9
14.55,39.9,40.4,28.1,-91.7
14.6,41.2,41.7,18.5,-90.5
14.65,43.5,43,31.4,-89.3
14.7,43.3,44.5,32.3,-70.1
14.75,45.6,61,26.2,-50.9
14.8,46.9,46.3,16.2,-35.2
14.85,47.2,49,35,-19.5
14.9,50.2,47.7,34.9,-7.5
14.95,49,47.8,24.6,4.5
15,49,48.5,40,16.4
15.05,48.6,49.1,21.3,28.4
15.1,50.3,48.5,39.7,27.9
15.15,49.5,49.9,40.9,27.4
15.2,52.1,49.8,39.6,13.6
15.25,50.4,52.3,43.2,-0.2
15.3,52.6,51.7,17.9,-8
15.35,51.9,52.4,45.3,-15.7
15.4,53.4,51.6,46.3,-6.1
15.45,52.5,53,49.4,3.5
15.5,53.8,52.9,49.9,9.4
15.55,53.9,53.9,52.2,15.2
15.6,55.1,55,51.5,17.1
15.65,55.4,55.6,54.6,19
15.7,57.4,56.9,14.1,16.2
15.75,57.5,77.5,56.4,13.4
15.8,58.7,58.7,46.5,15.5
15.85,59.3,70.4,60.2,17.6
15.9,59.5,60.4,39,18.5
15.95,61.3,59.9,60.4,19.5
16,58.7,61.1,59.7,22.7
16.05,58.2,61,24.8,26
16.1,54.8,86.6,63.7,30.7
16.15,51.5,57,58.9,35.4
16.2,51.7,56.8,60.9,38.5
16.25,51.7,56.1,58.2,41.5
16.3,50.1,55.4,55.5,40.3
16.35,51.1,54.3,56.4,39.2
16.4,48.7,53.2,16.8,38.2
16.45,50.6,52.1,53.2,37.3
16.5,49.4,51,21.3,31.7
16.55,48.9,51.3,52.1,26
16.6,47.1,50.5,33,28.8
16.65,46.4,50.7,52.4,31.7
16.7,45.5,49.5,38.3,36.3
16.75,44.4,49.2,49.4,41
16.8,42.9,48.7,26.4,43.1
16.85,41.8,48.4,48.6,45.3
16.9,40.7,47.9,24,46.7
16.95,41.1,47.2,46.9,48.1
17,42.1,45.9,37.7,48.1
17.05,42.7,46.5,47.2,48.1
17.1,43.5,46.6,45.4,47.1
17.15,56.9,48.9,30.2,46.2
17.2,54.4,53,48.7,41.7
17.25,55.4,52.9,47.7,37.3
17.3,54.4,53.9,52.7,35.2
17.35,50.6,51.6,50.9,33.1
17.4,49.3,50.2,51.4,32.1
17.45,47.8,47,46.3,31.2
17.5,45.5,44.7,45.4,25.1
17.55,44.6,41.7,17.6,19
17.6,42.4,41.3,41.1,11.7
17.65,40.7,37.9,38.5,4.5
17.7,39.7,33.9,36.5,3.3
17.75,37.6,31.2,32.5,2.1
17.8,37.2,59.2,34.1,-4.7
17.85,36.1,32.8,32.1,-11.5
17.9,34.1,29.9,30.9,-13.1
17.95,33.7,30.6,32.1,-14.8
18,33.5,29.9,30.2,-15.5
18.05,32.7,29.6,29,-16.2
18.1,32.5,28.9,28.5,-20.2
18.15,32.5,35.8,26.5,-24.2
18.2,31.8,28.7,25.3,-33.5
18.25,31.8,33.2,25.6,-42.9
18.3,31.7,32.2,26.5,-50.4
18.35,31.5,31.3,24.9,-57.9
18.4,32.2,35.1,24.4,-65.7
18.45,33.8,32.8,25.8,-73.4
18.5,33.6,31.6,27.7,-73.9
18.55,33.3,31.8,27.3,-74.3
18.6,33.2,32.7,29.3,-66.1
18.65,34,33.3,31.1,-57.9
18.7,34.4,34.5,33.3,-38.2
18.75,34.7,35.1,33.7,-18.5
18.8,34.4,35.8,35.8,-8.2
18.85,34.2,36.4,35.5,2.1
18.9,32.5,36,35.2,28.6
18.95,31.6,35.7,35.3,55.1
19,32,36.4,33,76.9
19.05,31.4,43.6,17.6,98.7
19.1,30.8,35.2,37.1,99
19.15,30.1,34.9,28.2,99.2
19.2,31,35.1,16.6,99
19.25,29.4,33.6,35.2,98.7
19.3,29.1,33.3,28.7,98.7
19.35,37.2,33.6,16.2,98.7
19.4,38.4,36.2,33.7,98.7
19.45,41.2,40.6,30,98.7
19.5,43.2,41.6,17.8,97.3
19.55,43.1,43.9,40,95.9
19.6,44.3,47.5,18.7,93.6
19.65,47.7,47.1,39.2,91.2
19.7,49.5,48.9,39,77.6
19.75,50.6,48.2,37.2,64
19.8,48.4,46.3,38.2,33.5
19.85,46,44.8,37.5,3
19.9,44.3,44.7,19.2,-15.2
19.95,44.9,45.9,39.8,-33.5
20,45.1,46.8,9.8,-36.1
20.05,47.5,48.1,37.7,-38.7
20.1,49,47.5,39.2,-39.9
20.15,49.1,47.7,39,-41
20.2,49.4,48.6,39.7,-40.1
20.25,50.1,49.4,40.2,-39.2
20.3,51.3,51.5,26.9,-28.4
20.35,53.3,52.5,42.6,-17.6
20.4,55.3,55.3,43.3,-17.4
20.45,57.7,78.6,45.6,-17.1
20.5,58.2,60.5,19.3,2.3
20.55,61.6,63.2,49.6,21.8
20.6,61.8,64.9,12.8,24.4
20.65,63.9,65.8,51.6,27
20.7,65.2,78.1,13.5,21.3
20.75,63.5,65.4,54.4,15.7
20.8,65.8,64.2,28.3,9.1
20.85,64,63.3,56.5,2.6
20.9,64,64.3,58.4,2.1
20.95,62.6,61.6,62.8,1.6
21,60.8,62.3,63.2,8.2
21.05,66.1,63.6,15.8,14.8
21.1,62.2,62.9,62.6,16.9
21.15,59.8,60.1,60.4,19
21.2,57,75.9,61.9,15.7
21.25,58.6,58.5,60.8,12.4
21.3,59.6,59,57.1,12.7
21.35,76.3,75.3,60.9,12.9
21.4,66,71,61.6,12.9
21.45,67.5,66.9,65.5,12.9
21.5,68.6,68.2,67.1,15.5
21.55,70.9,70.3,43.5,18.1
21.6,72.2,71.1,72.3,24.9
21.65,71.9,70.8,69.5,31.7
21.7,69.4,70.3,35,38.7
21.75,70.3,69.5,70.8,45.7
21.8,68.5,68.3,69.6,42.2
21.85,65.3,66.8,34.1,38.7
21.9,61.8,65.4,70.1,31.7
21.95,59.4,65.1,65.8,24.6
22,43.6,63.4,16.2,28.8
22.05,30.9,62.1,63.7,33.1
22.1,49.6,60.4,59.7,36.3
22.15,34.5,55.7,60.7,39.6
22.2,19,55.6,59,39.2
22.25,38.1,54.6,56.4,38.7
22.3,24.6,51.5,55.7,35.4
22.35,9.1,49.3,19.4,32.1
22.4,19.1,50.6,51.5,27
22.45,29.2,39,12.4,21.8
22.5,31.6,39.7,46.7,7.5
22.55,38.7,35.5,43.4,-6.8
22.6,40,42.1,43.5,-17.8
22.65,47.1,41.3,42,-28.8
22.7,46.3,41.8,39.8,-30.5
22.75,45.9,46.8,38.1,-32.1
22.8,45.9,47.1,38.8,-33.1
22.85,45.7,43.6,19.3,-34
22.9,45.1,43.7,38,-34.2
22.95,44.6,44.1,9.9,-34.5
23,44.7,44.3,38.9,-32.4
23.05,44.6,44.8,39.7,-30.2
23.1,44.5,46.1,38.4,-30.5
23.15,44.2,45.8,41,-30.7
23.2,45.3,46.4,39.2,-25.6
23.25,46.4,45.9,43.5,-20.4
23.3,45.9,45.3,44.9,-14.5
23.35,46.6,46.3,45.1,-8.7
23.4,46.8,47.6,48.1,-3.5
23.45,48.4,48.7,47.6,1.6
23.5,47.7,48.5,46.5,12
23.55,50.5,49.6,29,22.3
23.6,50.4,49.8,50.1,34.7
23.65,50.1,50.5,12.2,47.1
23.7,49.8,50.2,48.8,67.5
23.75,49.3,50.2,40.1,87.9
23.8,49.5,50,47.9,93.3
23.85,50.9,50.2,47,98.7
23.9,50.3,49.5,35.2,98.7
23.95,49.7,49.3,48.2,98.7
24,48.5,48.6,30.2,98.7
24.05,50.1,48.5,49.2,98.7
24.1,49.1,49,45.2,98.7
24.15,48.4,47.8,46.3,98.7
24.2,47.9,48.3,24,98.7
24.25,47.1,47.4,46.1,98.7
24.3,49.3,47.4,40.7,98.7
24.35,46.6,47.9,46.8,98.7
24.4,46.9,48.3,46.3,98.7
24.45,49.5,48.6,22,98.7
24.5,49.7,50.3,49.1,98.5
24.55,48.2,49.7,45.5,98.2
24.6,50.2,50,48.1,97.8
24.65,48.7,49.8,29.6,97.3
24.7,48.3,49.4,47.5,90.7
24.75,47.3,47.2,14.1,84.2
24.8,47,46.2,45.9,52.8
24.85,47.9,46.3,44,21.3
24.9,47.8,45,28.4,10.6
24.95,47.7,45.4,42.5,-0.2
25,47.2,47.9,40,-10.3
25.05,46.8,46.6,36.2,-20.4
25.1,46.3,46.5,36.8,-39.6
25.15,45.7,47.3,33.7,-58.9
25.2,44.6,92.3,35,-65.9
25.25,44.3,45.2,35.1,-72.9
25.3,43.8,57.5,33.9,-72.2
25.35,42.9,42.5,34.2,-71.5
25.4,43,44.4,32.9,-65.9
25.45,42.6,43.6,33.5,-60.3
25.5,42.7,43.1,33.5,-61.9
25.55,43.3,82.9,34.1,-63.5
25.6,44.9,43.9,34,-60
25.65,44.9,56,34.9,-56.5
25.7,46.6,43.1,34.7,-51.4
25.75,46.7,45.9,37.1,-46.2
25.8,47.2,47.3,38.5,-35.4
25.85,48.9,47.9,37.7,-24.6
25.9,47.9,48.7,42.6,-14.8
25.95,50.4,51.1,43.8,-4.9
26,52.3,51,42.9,-1.2
26.05,53.1,55,45.6,2.6
26.1,53.3,55.6,18.8,2.6
26.15,57.7,58.3,47.9,2.6
26.2,57.2,59.6,14.4,3
26.25,60.7,58,51.7,3.5
26.3,60.3,58.4,13.5,5.2
26.35,61.3,58.6,55.4,6.8
26.4,62.2,62,41,8
26.45,63.8,63.4,60.2,9.1
26.5,63.5,65.2,40.2,11.7
26.55,68.7,65.5,63.4,14.3
26.6,66.7,68.1,64,22.7
26.65,67.4,69.7,66.6,31.2
26.7,72.7,70,68.6,38.7
26.75,70.1,71.8,66.2,46.2
26.8,72.2,72.3,34.4,48.5
26.85,71.8,71.4,71.9,50.9
26.9,68.9,71,68.8,62.4
26.95,69.9,70.8,34.5,73.9
27,69,69,70.9,47.4
27.05,66,67.5,68.8,20.9
27.1,66,67.8,50,20.4
27.15,64.2,67.5,71.1,19.9
27.2,62.8,66.7,49,32.1
27.25,63.1,66.2,64.2,44.3
27.3,59.4,64.6,65,61.2
27.35,60.7,64.1,62.3,78.1
27.4,60.3,63.6,64,77.8
27.45,59.7,63.1,60.7,77.6
27.5,68.7,63.5,25.2,67.8
27.55,64.4,69.3,64.6,57.9
27.6,69.2,68.3,41.1,49.2
27.65,70.5,68.7,61.9,40.6
27.7,68.2,68.2,61.6,34
27.75,67.3,68.5,62.5,27.4
27.8,67.4,68.1,64.7,15.5
27.85,65.5,65.3,47,3.5
27.9,65.1,62.2,59.4,-4.7
27.95,63.8,61.8,61.4,-12.9
28,62,59.7,48,-10.8
28.05,61.7,79.4,59.6,-8.7
28.1,60.3,57.4,27.8,-1.9
28.15,58.8,54.5,57.1,4.9
28.2,57.7,54.2,55.1,-0.2
28.25,55.8,54.1,51.5,-5.4
28.3,54.7,52.6,52.8,-4.2
28.35,54.1,51.4,49.1,-3
28.4,54,49.7,47.2,-0.9
28.45,53.2,48.1,46.2,1.2
28.5,52.9,47.5,43.3,-9.1
28.55,51.9,94,42.7,-19.5
28.6,50.9,47.3,17.5,-26.3
28.65,50.1,48.1,42.8,-33.1
28.7,49.9,47.9,42.3,-31.7
28.75,48.9,49.2,27.6,-30.2
28.8,48.4,48.2,43.5,-29.8
28.85,48.4,54.7,31.8,-29.3
28.9,51.4,52.4,43.8,-25.1
28.95,50,50.6,14.3,-20.9
29,49.5,49.1,46,-8.4
29.05,50.3,50.4,46.4,4
29.1,51.7,51,36,-0.2
29.15,52.8,51.2,49.7,-4.5
29.2,53.1,52,33.2,-5.9
29.25,54,54.1,52.3,-7.3
29.3,55.3,55.5,34.9,-4.9
29.35,56.2,56.2,55,-2.6
29.4,57,57.4,35.5,-3
29.45,56.2,75.5,55.2,-3.5
29.5,56.1,56.4,56.6,0.2
29.55,55,55.7,54.5,4
29.6,55.5,56.7,55.2,9.6
29.65,60.2,57,23.2,15.2
29.7,56.3,57.6,59.1,28.1
29.75,58.7,58.1,56.2,41
29.8,59,58.8,59.9,45.7
29.85,58.4,58.7,28.1,50.4
29.9,58.3,59.6,58.8,36.1
29.95,60.3,60.6,60.4,21.8
30,61.4,61.1,18.9,29.1
30.05,62.8,61.8,60.7,36.3
30.1,65.6,62.8,60.5,41.7
30.15,62.8,63.8,63.7,47.1
30.2,65,63.8,62.7,47.4
30.25,62.1,63.9,15.8,47.6
30.3,63.8,63.2,62.5,48.3
30.35,62.6,62.9,60.7,49
30.4,61.7,62.8,63.8,38.2
30.45,63.3,63.3,63.4,27.4
30.5,64.3,62.6,38.5,28.8
30.55,63.9,64,66.9,30.2
30.6,65.1,64.4,41.4,36.3
30.65,63.8,64,58.8,42.4
30.7,65.3,64.6,60.1,43.1
30.75,64.7,64.8,50.8,43.8
30.8,63.7,64.9,66.3,47.6
30.85,65.2,64.4,46.6,51.4
30.9,64.5,63.7,19.9,53
30.95,62.8,63.9,62.9,54.6
31,63.5,62.5,60.7,51.8
31.05,59.9,60.1,63.2,49
31.1,58.6,59.5,44.8,36.6
31.15,55.3,57.7,58,24.2
31.2,56.1,56.7,56.6,21.8
31.25,53.2,53,17.4,19.5
31.3,51.8,53,54,18.5
31.35,50.8,48.9,39,17.6
31.4,50.8,51.3,52,18.1
31.45,50.6,50,29.7,18.5
31.5,50.7,50,50.3,18.1
31.55,50.2,48.8,20,17.6
31.6,52.1,52.7,48.3,13.4
31.65,51.7,50.5,29.6,9.1
31.7,52,49.3,48.6,2.3
31.75,51.4,49.8,39.8,-4.5
31.8,52,51.7,49.1,-8.9
31.85,52.9,70.7,48.2,-13.4
31.9,54.1,53,51.1,-10.6
31.95,53.4,52.2,49.8,-7.7
32,53.9,54.1,51.9,-8
32.05,55.1,56.8,50.6,-8.2
32.1,57.2,56.8,53,-8.4
32.15,57.3,56.6,52.4,-8.7
32.2,57.5,56.9,54.9,-6.6
32.25,59,58.9,52.7,-4.5
32.3,59.2,78.1,55.6,-6.6
32.35,60,59.8,17.1,-8.7
32.4,60.6,60.1,56.8,-7.7
32.45,61.3,61.4,56.9,-6.8
32.5,61.6,61.3,61.1,-6.3
32.55,62.2,83.1,38.9,-5.9
32.6,62.8,63.3,58.3,-5.9
32.65,62.9,62.3,58.9,-5.9
32.7,63.4,63.6,36,-8.9
32.75,62.9,62,57.6,-12
32.8,61.9,103.4,56.6,-12
32.85,62.1,61,58.2,-12
32.9,61.4,78.8,55.8,-12.9
32.95,60.1,58.1,58.2,-13.8
33,59.4,58.1,42.9,-12.2
33.05,59.2,58.2,55.8,-10.6
33.1,59.2,58,56.2,-6.8
33.15,58.8,89.7,54.1,-3
33.2,59.5,59.3,55.9,-3.5
33.25,59.5,82.5,28.5,-4
33.3,61,64.5,56.5,-8.7
33.35,62.5,64.2,56.3,-13.4
33.4,62.3,83.9,60.1,-11.3
33.45,63.5,63.2,39.4,-9.1
33.5,63.9,85.2,59.2,-7.7
33.55,64.1,63.9,61.6,-6.3
33.6,64.6,64.6,31.5,-0.7
33.65,64.1,84.8,64.9,4.9
33.7,62.8,63,41.3,6.1
33.75,60.4,59.6,60.9,7.3
33.8,58.7,59.7,59.7,12.2
33.85,56.5,57.3,43.5,17.1
33.9,55,56.4,56.9,16.4
33.95,50.8,49.9,53.5,15.7
34,51.6,53.3,55.4,15.5
34.05,50.9,52.3,51.2,15.2
34.1,49.1,52.5,56.4,18.3
34.15,51.1,52.2,52,21.3
34.2,51.6,54.1,55.8,30.2
34.25,50.4,52.6,50.3,39.2
34.3,50.3,52.5,53.4,43.6
34.35,52.7,51.9,49,48.1
34.4,53.3,51.9,50.1,71.5
34.45,54.5,53.7,47.8,95
34.5,50.9,76.1,49.4,95.7
34.55,47.3,49.9,35.9,96.4
34.6,47.5,49.7,47.8,97.3
34.65,48.6,48.3,44.9,98.2
34.7,49.5,48,44.2,95.2
34.75,50.8,48.5,44.3,92.2
34.8,48,49.3,45.5,90.3
34.85,48.2,48.1,45.5,88.4
34.9,48.7,47.4,43.2,88.4
34.95,48.7,47.3,44,88.4
35,46.5,47.9,26.7,93.6
35.05,49.2,46.5,43.3,98.7
35.1,47.4,47.1,41.1,98.7
35.15,47.1,46.6,43.6,98.7
35.2,47,47.2,45.1,98.7
35.25,45,47.9,42.5,98.7
35.3,47.3,47.2,45,98.7
35.35,47.3,46.9,46.7,98.7
35.4,46.2,46.2,42.5,98.7
35.45,45.2,46,41.5,98.7
35.5,47.4,44.7,20.7,98.7
35.55,44.4,44.8,42.7,98.7
35.6,45.3,44.1,24,98.7
35.65,45.3,43.9,41,98.7
35.7,41.1,44.8,40.8,98.7
35.75,42.1,43.2,20.4,98.7
35.8,45.1,43.2,42.8,98.7
35.85,43,42.5,24.5,98.7
35.9,41.5,42.8,41.1,99
35.95,42.9,42.7,41.3,99.2
36,44.6,44.3,40.9,98.5
36.05,44.4,44.4,43.6,97.8
