10.75,52.2,52.1,48,10.8
10.8,51.3,51,52.7,10.1
10.85,50.2,50.2,46.2,9.1
10.9,49.3,49.2,49,8.2
10.95,47.9,47.3,44.9,7.7
11,47.8,46.7,46.3,7.3
11.05,46.7,45,46.9,5.4
11.1,46.4,44.1,21.9,3.5
11.15,45.7,42.3,44.8,0.9
11.2,45.2,42.6,32.2,-1.6
11.25,45,42.2,41.9,-5.9
11.3,44.3,41.3,37.4,-10.1
11.35,44.5,42.1,42.1,-12.2
11.4,44,40.9,42.9,-14.3
11.45,44.4,43,40.6,-14.8
11.5,45.9,47.5,42,-15.2
11.55,47.6,46.8,37.7,-15.7
11.6,47.3,45.5,44,-16.2
11.65,46.9,46.1,44.5,-16.4
11.7,47.8,47.9,38.7,-16.6
11.75,47.8,47.2,45.7,-16.6
11.8,47.9,46.9,45.9,-16.6
11.85,47.5,46.3,44.6,-15
11.9,47.1,45.9,41.5,-13.4
11.95,46.7,46.6,46.3,-9.8
12,46.5,45.9,43.8,-6.3
12.05,46.7,45.3,52.5,-3
12.1,48.9,54.3,47.2,0.2
12.15,51.7,49.8,46.3,0
12.2,50.1,49.4,49.1,-0.2
12.25,50.5,49.8,48.1,0
12.3,50.7,51,49.8,0.2
12.35,52.2,52.3,51.1,0.7
12.4,52.1,52,51.8,1.2
12.45,52.3,52.1,52.6,3
12.5,51.3,51.5,52.1,4.9
12.55,51.1,51.2,38.7,7.7
12.6,50.1,50.1,50.9,10.6
12.65,46.5,45.9,49.9,12.2
12.7,46.2,45.1,48.4,13.8
12.75,46.9,45.1,27.8,14.1
12.8,45.5,45.1,46,14.3
12.85,44.1,44.4,41.8,14.3
12.9,43.5,44.6,45.7,14.3
12.95,44.2,45,45,17.6
13,49.3,46.7,44.4,20.9
13.05,43,44.6,46.6,22.7
13.1,36.6,34.9,44.1,24.6
13.15,40.7,42.2,44.7,28.6
13.2,38.9,41.4,19.8,32.6
13.25,38.8,41.7,42.4,33.3
13.3,38.8,40.7,41.4,34
13.35,38,40.6,39.5,34.7
13.4,38.1,58.9,40.3,35.4
13.45,37.1,39.9,37.8,35.9
13.5,37.3,39.2,39.8,36.3
13.55,36.1,38.3,40,36.3
13.6,34.1,37.4,37.6,36.3
13.65,34.3,37.6,38.9,37.3
13.7,33.9,37.2,37.6,38.2
13.75,33.3,37.2,37.8,43.8
13.8,32.5,37.3,36.3,49.5
13.85,31.5,36.6,32.5,53
13.9,29.6,36,23.5,56.5
13.95,29.1,33.9,33.2,70.6
14,29,34.1,31.2,84.6
14.05,28.1,33.5,22.4,91.7
14.1,27,32.6,33.7,98.7
14.15,27.6,32.8,30.4,98.5
14.2,28.1,32.5,16,98.2
14.25,26.4,32.8,31.1,98.2
14.3,37.5,32.1,30.6,98.2
14.35,29.4,32.7,24.9,98.2
14.4,34.1,33.8,32.6,98.2
14.45,31.7,33.4,31.8,87
14.5,32.9,33.4,33.8,75.7
14.55,33.2,33.4,33.8,64.2
14.6,34.5,34,32.9,52.8
14.65,34.3,34.7,33.9,48.1
14.7,32.7,34.1,33.6,43.4
14.75,32.4,33.1,34,42
14.8,32,32,31,40.6
14.85,32.2,31.2,31.1,35.2
14.9,31.7,31.3,30,29.8
14.95,31.8,30,16.8,18.1
15,32,31.2,18.6,6.3
15.05,31.7,30.2,27.9,-8
15.1,32.2,32.4,27.6,-22.3
15.15,33.2,36.8,20.4,-33.1
15.2,34.9,38.4,27.4,-43.8
15.25,34.4,34.3,28.2,-48.8
15.3,34.4,34,25.7,-53.7
15.35,34.5,36.4,27.8,-57.7
15.4,35.7,34.7,28.8,-61.7
15.45,35.8,35.7,29.8,-61.7
15.5,36.1,36.7,33.6,-61.7
15.55,37.1,37.4,32,-53.5
15.6,37.2,37,33.3,-45.3
15.65,37.2,37.7,29.6,-28.4
15.7,38.7,39.4,40.2,-11.5
15.75,40.2,40.5,35.6,-16.6
15.8,42.2,40.4,35.4,-21.8
15.85,42.9,43.3,37.4,-24.4
15.9,43.6,44.8,38.6,-27
15.95,45.9,45.7,28.3,-24.9
16,45.9,46.8,40.2,-22.7
16.05,46.8,46.5,40.3,-20.9
16.1,46.8,46.6,41.6,-19
16.15,48.4,46.4,44.3,-13.4
16.2,48.7,48.5,45.4,-7.7
16.25,49.3,48.9,46.2,-5.2
16.3,50.9,52,33.3,-2.6
16.35,52.5,52.1,48.5,-4
16.4,54,55.7,41.7,-5.4
16.45,56.5,57.4,50.4,-5.9
16.5,57.5,61,47,-6.3
16.55,60.1,59.7,52.4,-7
16.6,60,97.6,49.5,-7.7
16.65,63,59.8,55.5,-6.1
16.7,63.3,61.1,20.2,-4.5
16.75,63.7,62.8,58.9,0.7
16.8,64.5,63.1,60,5.9
16.85,64.1,85.6,64.1,10.1
16.9,68.5,66,64,14.3
16.95,63.1,64.3,22.8,19.9
17,61.2,63.9,65.3,25.6
17.05,59.9,63.1,41.8,27.2
17.1,57.9,62.4,62.8,28.8
17.15,58,61.4,61.3,31.2
17.2,56.2,60.2,66.2,33.5
17.25,54.4,58.9,60.9,35.4
17.3,49.4,57.6,57.4,37.3
17.35,47.2,55.7,58.4,37.3
17.4,46.4,55.4,41.1,37.3
17.45,43.7,54.5,54.6,37.8
17.5,43.8,54.8,44.4,38.2
17.55,46.6,53.3,51,48.1
17.6,40.9,52.9,52.7,57.9
17.65,42.8,52.3,45.6,70.8
17.7,44.2,51.3,51.5,83.7
17.75,43.9,50.1,47.4,82.8
17.8,48.1,50.3,50.5,81.8
17.85,63.3,55,48.9,80
17.9,58.8,62.5,52,78.1
17.95,59.7,61.2,51.1,66.4
18,59.1,59.6,52.8,54.6
18.05,58,56.8,49.9,38
18.1,55.9,56.6,54,21.3
18.15,55.7,57,48.6,17.4
18.2,54.8,55.3,52.9,13.4
18.25,53.3,52.7,43.3,7
18.3,51.4,49.1,48.5,0.7
18.35,48.9,44.3,42.1,-2.6
18.4,48.1,49.6,47,-5.9
18.45,47,45.9,38.8,-4.9
18.5,44.7,44.4,39.5,-4
18.55,43.1,42.5,41.6,-3.8
18.6,42.6,40.6,35.2,-3.5
18.65,40.9,38,23.1,-1.4
18.7,39.9,37.3,37.5,0.7
18.75,39.2,33.5,17.1,-2.1
18.8,38.1,30.3,32.3,-4.9
18.85,37.2,27.6,30.7,-14.5
18.9,36.3,29.5,24.9,-24.2
18.95,35.6,29.9,29.7,-27.4
19,34.7,27,29.6,-30.7
19.05,34.4,29,29.9,-37
19.1,34.1,30.1,16.7,-43.4
19.15,34.4,35.2,30.2,-43.8
19.2,34.6,36.2,30.7,-44.3
19.25,34.6,34.1,26.5,-44.8
19.3,34.6,35.1,24.5,-45.3
19.35,34.3,35.6,29.5,-44.8
19.4,34.6,34.2,30.3,-44.3
19.45,34.4,34.1,30,-38.2
19.5,33.6,32.9,30.8,-32.1
19.55,33.2,31.8,31.6,-30
19.6,32,31,37.2,-27.9
19.65,30.4,31.2,32.5,-19.5
19.7,29.5,30.9,31.3,-11
19.75,28.8,31.2,27.6,4.9
19.8,28.7,30.1,30.2,20.9
19.85,27.3,30.2,30.2,28.8
19.9,25.7,29.9,30.3,36.8
19.95,25.2,30.2,30.7,50.9
20,24.6,30.1,30.7,65
20.05,25.3,29.7,31.3,74.6
20.1,28.9,29.9,27.7,84.2
20.15,27.9,29.5,31,91.2
20.2,30.3,29.7,31.2,98.2
20.25,32.8,31.1,29.2,98.5
20.3,32.7,31.9,31,98.7
20.35,31.4,31.6,31.7,98.7
20.4,31.3,32.5,31.6,98.7
20.45,34.1,33.8,31.8,98.7
20.5,34.4,33.9,32.5,98.7
20.55,33.7,33.4,32.3,98.5
20.6,32.2,33.1,32.8,98.2
20.65,33.1,33.7,32.6,85.1
20.7,33.2,34,34.1,72
20.75,34,43.6,18.7,58.6
20.8,35.1,34.7,34,45.3
20.85,36.4,36.6,35.3,33.3
20.9,38,37.8,25.3,21.3
20.95,39,38.7,35,14.8
21,40.7,40.9,36.1,8.2
21.05,43.4,41.1,35.4,-7.3
21.1,44.3,44,36.7,-22.7
21.15,45.7,46.5,36.2,-34.5
21.2,47.1,49.3,37.5,-46.2
21.25,49.4,66.8,37.8,-45.5
21.3,50.6,51.6,34.6,-44.8
21.35,53.8,53.5,41.1,-37.8
21.4,56.1,57.4,42.2,-30.7
21.45,61.5,59.8,41.6,-19.5
21.5,63.4,62.6,43.2,-8.2
21.55,65.2,63.5,27.4,-0.7
21.6,68.6,66.6,44.7,6.8
21.65,68.7,69.8,46.5,10.8
21.7,71.2,69.9,53.7,14.8
21.75,73.3,70.8,50.6,26.5
21.8,71.2,71.9,51,38.2
21.85,71,71.2,53.8,46.2
21.9,73.2,69.7,35.7,54.2
21.95,71.3,71.3,55.3,53
22,71.6,70.3,57.3,51.8
22.05,70.6,72.3,48.2,50.4
22.1,66.2,68.3,61.8,49
22.15,59.9,63.3,63.2,52.3
22.2,58.1,63.1,66.7,55.6
22.25,50.1,59.2,63.8,54.6
22.3,52.2,60,60.2,53.7
22.35,50.4,59.5,61.9,49.9
22.4,53.8,58.6,58.6,46.2
22.45,53.9,56.3,58,40.6
22.5,55.2,55.7,36.9,34.9
22.55,55.1,74.2,56.5,22.7
22.6,54.5,56.3,57.5,10.6
22.65,53.2,56.5,51.9,16.4
22.7,57.3,56.8,56.9,22.3
22.75,57.5,56.7,43,32.1
22.8,59.9,58.9,58.2,42
22.85,61,59.6,56.5,46.2
22.9,59.6,60,59.2,50.4
22.95,60.9,59.4,38.7,52.3
23,58.4,58.9,57.8,54.2
23.05,60.2,59.5,58.4,52.8
23.1,58,58.9,55.2,51.4
23.15,58.8,58.9,59.7,49.2
23.2,58.2,58.3,46.1,47.1
23.25,57.7,67,59.3,40.6
23.3,57.6,58.2,38.2,34
23.35,57.9,58,60.1,29.3
23.4,59.3,59.5,59.2,24.6
23.45,58.8,59.1,55.6,28.4
23.5,61.6,59.9,59.4,32.1
23.55,60.2,59.3,46.7,36.1
23.6,56.6,57.5,58.4,40.1
23.65,53.8,54.1,53.5,36.6
23.7,52.6,52.3,52.8,33.1
23.75,51.7,45.9,47.4,22
23.8,49.5,38,46,11
23.85,48.9,36.8,31,2.1
23.9,47.4,30.5,31,-6.8
23.95,45.9,25.5,14.5,-10.3
24,44.2,19.4,4.7,-13.8
24.05,42.6,16.7,2.2,-16.9
24.1,41.4,12,1.4,-19.9
24.15,39.9,10.7,1.1,-32.4
24.2,38.5,8.4,0.8,-44.8
24.25,37.9,6.7,0.8,-54.9
24.3,35,7.5,24.1,-65
24.35,35.7,4.2,30.9,-63.5
24.4,35.7,3.2,30.8,-62.1
24.45,33.5,5.4,31.2,-57.2
24.5,31,11,17.5,-52.3
24.55,32.5,36.9,30.5,-39.4
24.6,31.9,30.4,30.3,-26.5
24.65,32.2,34.1,27,-18.8
24.7,37.4,44.3,27.2,-11
24.75,34.2,33,32.9,-8.9
24.8,34.1,32.9,32.4,-6.8
24.85,33.3,33.3,32.9,-6.6
24.9,32.8,34,34.3,-6.3
24.95,33,34.8,34.4,2.6
25,33.2,35,34.7,11.5
25.05,31.3,34.8,35.2,28.8
25.1,30.5,35.6,34.9,46.2
25.15,32,35.7,34.6,58.6
25.2,32,35.1,34,71
25.25,34.9,34.9,33.4,84.9
25.3,34.6,36,35.1,98.7
25.35,35.4,34.6,35.6,98.7
25.4,38.5,35.8,30.9,98.7
25.45,36.8,36.8,17,98.7
25.5,34,35.9,36.4,98.7
25.55,36.3,36.6,32.8,99
25.6,38.5,35.9,24.4,99.2
25.65,37,37.2,37.3,96.1
25.7,36.3,36.7,40.3,93.1
25.75,37.6,37.4,37,76
25.8,37.6,37.5,38.2,58.9
25.85,38.7,38.8,27.4,52.3
25.9,39.7,40.1,38.8,45.7
25.95,43.8,41.7,39.5,46
26,43.6,42.2,20.2,46.2
26.05,42,43.6,43.9,46.7
26.1,42.1,44.4,44,47.1
26.15,43.2,44.8,44.2,47.1
26.2,46.7,46.1,39.6,47.1
26.25,45.5,45.4,45,44.8
26.3,44.3,45.1,45.5,42.4
26.35,44.7,43.5,43.5,33.8
26.4,44.1,43.9,45.1,25.1
26.45,44.1,43.5,31.8,19.2
26.5,43.9,42.9,41.7,13.4
26.55,43.8,42.3,33.8,8.9
26.6,44.1,40.9,46.6,4.5
26.65,43.4,39.9,40,-2.8
26.7,43.8,39.6,28.8,-10.1
26.75,43.2,38.5,38.6,-17.8
26.8,43.2,39.5,38.5,-25.6
26.85,43,69,37.1,-31.4
26.9,42.7,43.1,37.6,-37.3
26.95,44.5,46.6,30.5,-38.9
27,44.5,45.2,37.6,-40.6
27.05,44.7,45.1,39.2,-40.6
27.1,45.3,47.7,19,-40.6
27.15,45.6,48.6,38.8,-40.8
27.2,45.7,91.9,40.3,-41
27.25,46.3,46.4,40.3,-33.1
27.3,45.8,63.9,41.9,-25.1
27.35,45.5,45.6,13.3,-16.9
27.4,46.7,45.8,44.2,-8.7
27.45,47.3,46.7,43.8,-6.3
27.5,48.9,50,44.5,-4
27.55,50.4,50.9,47,-8.4
27.6,52.3,54,45.6,-12.9
27.65,54.4,55,47.1,-15.9
27.7,56.3,57.9,35.8,-19
27.75,58.9,58.5,49.4,-18.1
27.8,61.6,59.9,23.4,-17.1
27.85,62.4,61.2,51.3,-14.3
27.9,62.2,98.8,28.3,-11.5
27.95,63.2,64.9,55.5,-2.1
28,61.7,61.2,46.5,7.3
28.05,59.3,60,60.2,15.7
28.1,58.8,59.7,50.8,24.2
28.15,58.4,59.6,59.2,25.3
28.2,56.3,59.2,59.5,26.5
28.25,55.7,57.1,35.6,27.2
28.3,54.7,57.3,57.5,27.9
28.35,54,57.1,41.3,28.1
28.4,51.7,55,57.4,28.4
28.45,49.2,54.8,54.4,32.1
28.5,47.7,56.4,58,35.9
28.55,50.5,55.5,37,43.4
28.6,51.6,54.3,55.7,50.9
28.65,55.7,54.2,56.1,55.1
28.7,58.1,55.3,53.5,59.3
28.75,54.8,56.4,53.8,61.4
28.8,54.7,55.7,48.5,63.5
28.85,55.7,55.6,52.7,61.4
28.9,56.2,55.7,34.2,59.3
28.95,56.9,56.6,55.2,57.9
29,57.4,56.1,28.9,56.5
29.05,56.7,55.5,54.8,45.3
29.1,55.4,55.8,39.6,34
29.15,57.5,66.5,57.6,32.1
29.2,57,57.5,55.2,30.2
29.25,58.9,68.3,59.5,36.3
29.3,60.4,59.9,38.4,42.4
29.35,60.4,60.5,58.4,42.2
29.4,62.6,61.6,59.6,42
29.45,61.5,62.2,31.4,41.3
29.5,63.8,82.5,62.1,40.6
29.55,61.6,63.1,55.5,34.2
29.6,63.3,62.3,62.1,27.9
29.65,62.3,62.3,61.2,21.1
29.7,61.7,60.9,18.5,14.3
29.75,61,60.4,59.9,11.5
29.8,59.9,59.9,58.9,8.7
29.85,58.9,57.3,59.1,8.7
29.9,57.8,55.9,27.3,8.7
29.95,56.9,78.4,55.2,6.6
30,56.4,41.7,39.1,4.5
30.05,55.1,44,50.8,-1.4
30.1,53.8,41.6,22.2,-7.3
30.15,52.8,38.4,44.3,-10.1
30.2,52.3,33.1,31.4,-12.9
30.25,51.6,29.2,37.2,-15.9
30.3,50.6,39.3,38.2,-19
30.35,49.3,40.1,30.6,-26.7
30.4,48.5,35.6,43.7,-34.5
30.45,48.6,59.2,25.4,-36.1
30.5,47.3,44.2,42.7,-37.8
30.55,47.1,51.4,38.2,-30.5
30.6,49.4,52.3,49.8,-23.2
30.65,50.2,48.6,44.2,-16.6
30.7,48.2,46.6,43.4,-10.1
30.75,48.5,48.7,45.1,-10.1
30.8,48.3,49.2,40.9,-10.1
30.85,48.9,49,47,-7.7
30.9,48.7,48.3,42.2,-5.4
30.95,49.4,49.5,48.6,0.5
31,50.4,50.7,48,6.3
31.05,51.5,51.9,50,6.3
31.1,52,52.4,49.5,6.3
31.15,53.5,55.4,57.2,3.8
31.2,55.3,74.8,52.1,1.2
31.25,56.2,56.3,54.9,-0.7
31.3,56.1,66.9,52.6,-2.6
31.35,56,56.3,56.8,4
31.4,54.5,56.5,35.6,10.6
31.45,55,57.2,57.2,18.3
31.5,55.2,56.7,41,26
31.55,56.5,83.8,58.9,28.6
31.6,57.1,57.1,56.8,31.2
31.65,57.2,57.7,59.2,35.4
31.7,58.2,57.6,37.7,39.6
31.75,57.1,58.5,57.4,39.4
31.8,58.6,59.3,58.3,39.2
31.85,58.6,59.4,28.6,38.5
31.9,61.2,70.3,60.3,37.8
31.95,60.9,61.1,59.7,37.8
32,60.1,61.1,62.8,37.8
32.05,61.2,61.3,62,38.5
32.1,59.5,61,52.7,39.2
32.15,60.7,62.1,61.7,39.4
32.2,60.5,61.2,60.3,39.6
32.25,60,61.3,64.3,39.4
32.3,57.8,60.8,45.6,39.2
32.35,57.8,59.6,54.1,38.2
32.4,57.6,59.4,60.3,37.3
32.45,54.6,57.9,44,33.5
32.5,53.7,71.2,60.1,29.8
32.55,53.2,58.6,38.3,31.9
32.6,52.7,58.1,59.6,34
32.65,51.7,57.4,58.9,41.5
32.7,54.6,56.7,53.1,49
32.75,55.2,56.9,56.3,52.1
32.8,56.2,56.3,29.6,55.1
32.85,56.7,55.5,56.4,55.8
32.9,61.2,57,44.7,56.5
32.95,57.2,68.7,58.9,56.5
33,57.5,57.6,55.3,56.5
33.05,57.4,56.1,56.8,56
33.1,55.9,57.3,36.3,55.6
33.15,54.9,56,56,54.9
33.2,54,53.8,37.8,54.2
33.25,50.2,49.5,50.7,44.3
33.3,50.5,47.5,36.6,34.5
33.35,50.1,45.5,47.7,14.8
33.4,48.2,43.2,44.6,-4.9
33.45,47.1,58.8,44.3,-8.9
33.5,47.4,32.8,31.8,-12.9
33.55,46.1,43.3,42.4,-13.4
33.6,45.3,63,38,-13.8
33.65,45.1,42.1,32.2,-13.6
33.7,45.4,42.9,43.9,-13.4
33.75,47.3,51.8,42.2,-13.4
33.8,48.9,48.4,44.3,-13.4
33.85,47.5,46.7,44.3,-13.4
33.9,48.8,49.4,46.7,-13.4
33.95,50.2,49.7,42.5,-9.6
34,51.8,51.6,48.9,-5.9
34.05,51.5,51.4,48.8,-4.5
34.1,53,55.2,51.9,-3
34.15,54.6,56.1,51.4,-4.2
34.2,55.7,54.9,59.7,-5.4
34.25,55,54.7,53.1,-2.8
34.3,56.7,56.3,54.7,-0.2
34.35,57.6,57.1,49.7,-0.9
34.4,58.2,57.4,55.5,-1.6
34.45,57.5,57.6,51.1,-1.4
34.5,57.1,57.1,56.3,-1.2
34.55,57.4,56.6,35.4,0.9
34.6,57.1,74.6,56.5,3
34.65,57.2,56,54.6,3.5
34.7,56.2,54.5,56.1,4
34.75,55.8,51.6,54.4,-0.2
34.8,55.7,52.3,54.9,-4.5
34.85,56.4,53.5,25.7,-8
34.9,55.9,54.9,54.1,-11.5
34.95,56.8,57.5,35.4,-12.9
35,57.3,56.7,54.4,-14.3
35.05,56.9,55.3,40.6,-11.3
35.1,57.3,57.5,53.7,-8.2
35.15,58,79.5,53.8,-8
35.2,59.6,60.6,51.8,-7.7
35.25,59.7,79.1,53,-17.4
35.3,60.9,60.6,47,-27
35.35,61.3,59.8,53.1,-28.8
35.4,61.1,60.3,49.9,-30.7
35.45,61.9,61,56.2,-24.2
35.5,60.3,101.8,42.8,-17.6
35.55,60.8,60.3,59.3,-1.4
35.6,60.6,60.3,60,14.8
35.65,60.5,81.2,61.4,18.8
35.7,62,61.6,62.2,22.7
35.75,60.1,61.3,55.8,23.7
35.8,59.6,60.7,60.5,24.6
35.85,59.3,59.6,59.5,23.7
35.9,58.2,58.8,61.1,22.7
35.95,56.1,55.1,38.2,20.6
36,55.6,84.6,56.1,18.5
36.05,54.2,54.2,55.8,14.1
